canonical_facility_id, facility_name                                                         , facility_type        , facility_subtype                                                                      , operator                                                                                                           , state            , district                     , latitude        , longitude       , capacity_mw, primary_fuel, commissioning_year, closure_year, source_manual, source_wri, source_osm, verification_status, geometry_source
FAC_IND_STR_052      , Hassan Terminal (HPCL)                                                , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Karnataka        , Hassan                       , 12.9836         , 76.1187         , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_053      , Hassan Terminal (IOCL)                                                , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Karnataka        , Hassan                       , 12.9836         , 76.1187         , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_054      , Hubli Depot (HPCL)                                                    , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Karnataka        , Dharwad                      , 15.41378        , 75.06767        , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_055      , Mysore Depot (BPCL)                                                   , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Karnataka        , Mysuru                       , 12.342605       , 76.638852       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_056      , Mysore Depot (IOCL)                                                   , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Karnataka        , Mysuru                       , 12.341814       , 76.640285       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_057      , Navalur Hubli Depot (IOCL)                                            , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Karnataka        , Dharwad                      , 15.408236       , 75.064085       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_058      , KOCHI                                                                 , storage_terminal     , NA                                                                                    , NA                                                                                                                 , Kerala           , Kochi                        ,  9.98711        , 76.22307        , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_059      , Kozhikode Depot (HPCL)                                                , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Kerala           , Kozhikode                    , 11.34815        , 75.740558       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_060      , Kozhikode Depot (IOCL)                                                , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Kerala           , Kozhikode                    , 11.172222       , 75.833056       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_061      , VIJAPUR                                                               , storage_terminal     , NA                                                                                    , NA                                                                                                                 , Madhya Pradesh   , Raghogarh Tahsil             , 24.4772         , 77.15285        , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_062      , MUMBAI                                                                , storage_terminal     , NA                                                                                    , NA                                                                                                                 , Maharashtra      , Mumbai City District         , 18.99863        , 72.85594        , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_063      , Bhitoni POL Depot (BPCL)                                              , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Madhya Pradesh   , Jabalpur                     , 23.136          , 79.932          , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_064      , Jabalpur Depot (IOCL)                                                 , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Madhya Pradesh   , Jabalpur                     , 23.231825       , 79.949723       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_065      , Manglia POL Depot (BPCL)                                              , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Madhya Pradesh   , Indore                       , 22.741          , 75.84           , NA         , NA          ,             1994.0,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_066      , Rairu POL Depot (BPCL)                                                , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Madhya Pradesh   , Gwalior                      , 26.241          , 78.237          , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_067      , Ratlam Terminal (IOCL)                                                , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Madhya Pradesh   , Ratlam                       , 23.337          , 75.036          , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_068      , Sagar Depot (IOCL)                                                    , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Madhya Pradesh   , Sagar                        , 23.841279       , 78.746514       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_069      , Akola Terminal (IOCL)                                                 , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Maharashtra      , Akola                        , 20.722439       , 76.897393       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_070      , Akolner POL Depot                                                     , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Maharashtra      , Ahmednagar                   , 18.991722       , 74.668758       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_071      , Bassein Terminal (IOCL)                                               , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Maharashtra      , Palghar                      , 19.390809       , 72.829497       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_072      , Manmad Installation (BPCL)                                            , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Maharashtra      , Nashik                       , 20.269226       , 74.493234       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_073      , Manmad Terminal (IOCL)                                                , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Maharashtra      , Nashik                       , 20.266582       , 74.484722       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_074      , Pakni POL Depot                                                       , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Maharashtra      , Solapur                      , 17.730542       , 75.783844       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_075      , Solapur Depot (IOCL)                                                  , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Maharashtra      , Solapur                      , 17.726506       , 75.783073       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_076      , Balasore Depot (BPCL)                                                 , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Odisha           , Balasore                     , 21.496967       , 86.845569       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_077      , Balasore Depot (HPCL)                                                 , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Odisha           , Balasore                     , 21.496095       , 86.848667       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_078      , Balasore Depot (IOCL)                                                 , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Odisha           , Balasore                     , 21.495191       , 86.846079       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_079      , Bhubaneswar Terminal (IOCL)                                           , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Odisha           , Khordha                      , 20.176176       , 85.727443       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_080      , Paradeep Installation (BPCL)                                          , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Odisha           , Jagatsinghpur                , 20.284489       , 86.630478       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_081      , Paradip Depot (HPCL)                                                  , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Odisha           , Jagatsinghpur                , 20.28258        , 86.62244        , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_082      , Bathinda Depot (BPCL)                                                 , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Punjab           , Bathinda                     , 30.165211       , 74.979047       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_083      , Bhatinda Terminal (HPCL)                                              , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Punjab           , Bathinda                     , 30.15943        , 74.97974        , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_084      , Bhatinda Terminal (IOCL)                                              , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Punjab           , Bathinda                     , 30.161572       , 74.981835       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_085      , Jalandhar Depot (BPCL)                                                , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Punjab           , Jalandhar                    , 31.344676       , 75.615803       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_086      , Jalandhar Depot (HPCL)                                                , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Punjab           , Jalandhar                    , 31.34525        , 75.61833        , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_087      , Jalandhar Terminal (IOCL)                                             , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Punjab           , Jalandhar                    , 31.335655       , 75.613855       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_088      , Lalru Depot (BPCL)                                                    , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Punjab           , SAS Nagar                    , 30.467958       , 76.787957       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_089      , Sangrur Depot (BPCL)                                                  , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Punjab           , Sangrur                      , 30.2137134      , 75.8688066      , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_090      , Sangrur Depot (HPCL)                                                  , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Punjab           , Sangrur                      , 30.2132         , 75.864          , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_091      , Sangrur Terminal (IOCL)                                               , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Punjab           , Sangrur                      , 30.214429       , 75.861574       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_092      , CHENNAI                                                               , storage_terminal     , NA                                                                                    , NA                                                                                                                 , Tamil Nadu       , Chennai                      , 13.11513        , 80.29805        , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_093      , Coimbatore Depot (HPCL)                                               , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Tamil Nadu       , Coimbatore                   , 11.030765       , 77.081881       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_094      , Coimbatore Depot (IOCL)                                               , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Tamil Nadu       , Coimbatore                   , 11.031376       , 77.079762       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_095      , Dharmapuri Terminal (HPCL)                                            , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Tamil Nadu       , Dharmapuri                   , 12.066          , 78.12           , NA         , NA          ,             2022.0,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_096      , Irugur Top (BPCL)                                                     , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Tamil Nadu       , Coimbatore                   , 11.024901       , 77.083837       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_097      , Karur Depot (BPCL)                                                    , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Tamil Nadu       , Karur                        , 10.9896         , 78.0394         , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_098      , Karur Depot (HPCL)                                                    , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Tamil Nadu       , Karur                        , 10.9896         , 78.0394         , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_099      , Madurai Depot (HPCL)                                                  , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Tamil Nadu       , Madurai                      ,  9.851073       , 78.032257       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_100      , Madurai Depot (IOCL)                                                  , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Tamil Nadu       , Madurai                      ,  9.849898       , 78.029136       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_101      , Sankari Depot (IOCL)                                                  , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Tamil Nadu       , Salem                        , 11.438745       , 77.87192        , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_102      , Tirunelveli Depot (BPCL)                                              , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , Tamil Nadu       , Tirunelveli                  ,  8.738261       , 77.707214       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_103      , Tirunelveli Depot (HPCL)                                              , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Tamil Nadu       , Tirunelveli                  ,  8.740559       , 77.707506       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_104      , Trichy Depot (IOCL)                                                   , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Tamil Nadu       , Tiruchirappalli              , 10.776313       , 78.836796       , NA         , NA          ,                   ,             , True         , False     , False     , probable           , point_only
FAC_IND_STR_105      , Hyderabad Terminal (IOCL)                                             , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Telangana        , Hyderabad                    , 17.451743       , 78.600973       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_106      , Malkapur POL Terminal (IOCL)                                          , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Telangana        , Yadadri Bhuvanagiri          , 17.285207       , 78.799568       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_107      , Ramagundam Depot (HPCL)                                               , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Telangana        , Peddapalli                   , 18.74406        , 79.431768       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_108      , Secunderabad Terminal (HPCL)                                          , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Telangana        , Medchal-Malkajgiri           , 17.45895        , 78.71622        , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_109      , Suryapet Terminal (HPCL)                                              , storage_terminal     , NA                                                                                    , HPCL                                                                                                               , Telangana        , Suryapet                     , 17.0859333348715, 79.6653836657596, NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_110      , Dharmanagar POL Depot (IOCL)                                          , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Tripura          , North Tripura                , 24.370806       , 92.167757       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_111      , Sekerkote Rail-fed POL Depot (IOCL)                                   , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , Tripura          , West Tripura                 , 23.7753         , 91.3197         , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_112      , Budge Budge Terminal                                                  , storage_terminal     , POL depot terminal                                                                    , Indian Oil Corporation Limited (IOCL)                                                                              , West Bengal      , South 24 Parganas            , 22.49211        , 88.18567        , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_114      , Siliguri Terminal                                                     , storage_terminal     , POL depot terminal                                                                    , Indian Oil Corporation Limited (IOCL)                                                                              , West Bengal      , Darjeeling                   , 26.69055        , 88.44383        , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_115      , Haldia Terminal B (IOCL)                                              , storage_terminal     , NA                                                                                    , IOCL                                                                                                               , West Bengal      , Purba Medinipur              , 22.07           , 88.15           , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_IND_STR_116      , Rajbandh POL Depot (BPCL)                                             , storage_terminal     , NA                                                                                    , BPCL                                                                                                               , West Bengal      , Paschim Bardhaman            , 23.482989       , 87.389442       , NA         , NA          ,                   ,             , True         , False     , False     , verified           , point_only
FAC_WRI_0001         , ADITYA CEMENT WORKS                                                   , thermal_power_plant  , coal                                                                                  , Ultratech Cement ltd                                                                                               , Rajasthan        , Chittaurgarh Tehsil          , 24.7663         , 74.609          , 98.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0002         , AGARTALA GT                                                           , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Tripura          , Mohanpur                     , 23.8712         , 91.3602         , 135.0      , Gas         ,             2004.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0003         , AKALTARA TPP                                                          , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Chhattisgarh     , Akaltara Tahsil              , 21.9603         , 82.4091         , 1800.0     , Coal        ,             2015.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0004         , AKRIMOTA LIG                                                          , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Gujarat          , Lakhpat Taluka               , 23.7689         , 68.6447         , 250.0      , Coal        ,             2005.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0005         , AMAR KANTAK                                                           , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Madhya Pradesh   , Anuppur Tehsil               , 23.1642         , 81.6373         , 210.0      , Coal        ,             2008.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0006         , AMARAVATI TPP                                                         , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Maharashtra      , Amravati                     , 21.0782         , 77.9009         , 1350.0     , Coal        ,             2014.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0008         , ANPARA                                                                , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Uttar Pradesh    , Dudhi                        , 24.201          , 82.7891         , 2630.0     , Coal        ,             2000.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0009         , ANTA GT                                                               , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Rajasthan        , Antah Tehsil                 , 25.1797         , 76.3188         , 419.33     , Gas         ,             1989.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0010         , ANUPPUR                                                               , thermal_power_plant  , coal                                                                                  , Hindustan Pvt lt                                                                                                   , Madhya Pradesh   , Jaithari Tehsil              , 23.0666         , 81.7841         , 600.0      , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0011         , ANUPUR TPP                                                            , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Madhya Pradesh   , Jaithari Tehsil              , 23.0655         , 81.7865         , 1200.0     , Coal        ,             2015.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0012         , ARVINDNAGAR SUGAR                                                     , thermal_power_plant  , biomass                                                                               , Dr Ssk ltd                                                                                                         , Maharashtra      , Dharashiv                    , 18.0845         , 76.1851         , 10.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0013         , ASHOKNAGAR MILL                                                       , thermal_power_plant  , biomass                                                                               , Ashok Ssk ltd                                                                                                      , Maharashtra      , Shrirampur                   , 19.5867         , 74.7061         , 17.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0014         , ATHANI SUGAR                                                          , thermal_power_plant  , biomass                                                                               , Shree Sugars ltd                                                                                                   , Maharashtra      , Miraj                        , 16.7708         , 74.9191         , 24.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0015         , AURAIYA GT                                                            , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Uttar Pradesh    , Auraiya                      , 26.6282         , 79.5286         , 652.0      , Gas         ,             1989.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0016         , AVANTHA BHANDAR TPP                                                   , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Chhattisgarh     , Pusour Tahsil                , 21.7438         , 83.2741         , 600.0      , Coal        ,             2017.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0017         , AWARPUR CEMENT PLANT                                                  , thermal_power_plant  , coal                                                                                  , Ultratech Cement ltd                                                                                               , Maharashtra      , Korpana Taluka               , 19.7881         , 79.1518         , 46.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0018         , BADARPUR                                                              , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Delhi            , South East Delhi             , 28.506          , 77.3066         , 705.0      , Coal        ,             1977.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0019         , BAGALKOT ICP                                                          , thermal_power_plant  , biomass                                                                               , Indian Power ltd                                                                                                   , Karnataka        , Mudhola taluku               , 16.2804         , 75.225          , 28.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0020         , BAKRESWAR                                                             , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , West Bengal      , Dubrajpur                    , 23.8285         , 87.4513         , 1050.0     , Coal        ,             2003.0,             , False        , True      , False     , probable           , external_database_point
